,marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nationality,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,GDP,status
3929,single,Over 23 years old,1,Agronomy,daytime,secondary education,140.0,Portuguese,135.4,Yes,No,No,yes,Female,No,24,No,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,Enrolled
3930,single,General Contingent,1,Journalism and Communication,daytime,secondary education,151.0,German,146.5,No,No,No,yes,Female,Yes,18,Yes,0,6,6,6,13.333333333333334,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate
3931,single,General Contingent,1,Equinculture,daytime,secondary education,132.0,Portuguese,121.9,Yes,No,No,yes,Female,No,18,No,0,6,8,6,14.5,0,0,6,9,6,12.857142857142858,0,13.9,-0.3,0.79,Graduate
3932,single,Holders of other higher courses,1,Management (evening attendance,evening,higher education - degree (1st cycle),130.0,Portuguese,130.0,No,No,No,yes,Female,No,26,No,5,10,13,8,12.666666666666666,0,5,10,12,10,13.4,0,11.1,0.6,2.02,Graduate
3933,single,General Contingent,1,Management,daytime,secondary education,126.0,Portuguese,115.2,No,No,Yes,yes,Female,No,19,No,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,Enrolled
3934,single,3rd general contingent,3,Advertising and Marketing Management,daytime,secondary education,119.0,Portuguese,115.2,Yes,No,No,yes,Female,Yes,19,No,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout
3935,single,General Contingent,1,Tourism,daytime,secondary education,123.0,Portuguese,125.1,No,No,No,yes,Female,No,19,No,0,6,12,4,11.0,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,Enrolled
3936,single,General Contingent,1,Equinculture,daytime,secondary education,106.0,Portuguese,108.0,Yes,No,Yes,yes,Female,No,20,No,0,5,10,2,12.0,2,0,5,9,4,11.0,0,9.4,-0.8,-3.12,Dropout
3937,single,General Contingent,3,Tourism,daytime,secondary education,121.0,Portuguese,125.9,Yes,No,No,yes,Female,No,22,No,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,Enrolled
3938,single,General Contingent,2,Nursing,daytime,secondary education,138.0,Portuguese,128.0,Yes,No,No,yes,Female,No,19,No,0,7,7,7,14.20857142857143,0,0,8,9,8,15.127777777777778,0,11.1,0.6,2.02,Graduate
3939,single,General Contingent,5,Nursing,daytime,secondary education,118.0,Portuguese,113.5,Yes,No,No,yes,Female,No,20,No,0,7,7,7,14.30714285714286,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,Graduate
3940,married,Over 23 years old,1,Management,daytime,secondary education,120.0,Portuguese,124.6,No,No,No,yes,Female,No,36,No,0,5,8,3,11.0,0,0,5,12,4,13.375,0,10.8,1.4,1.74,Enrolled
3941,single,Over 23 years old,1,Basic Education,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,116.0,Yes,No,No,yes,Female,No,29,No,0,7,14,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
3942,single,2nd general contingent,3,Social Service,daytime,secondary education,141.0,Portuguese,124.9,Yes,No,No,yes,Female,No,19,No,0,6,10,6,12.0,0,0,6,12,4,11.0,0,12.7,3.7,-1.7,Graduate
3943,facto union,Over 23 years old,1,Management,daytime,secondary education,180.0,Portuguese,140.5,No,No,Yes,No,Female,No,24,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout
3944,facto union,Over 23 years old,1,Agronomy,daytime,secondary education,180.0,Portuguese,179.6,No,No,Yes,No,Female,No,27,No,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout
3945,single,2nd general contingent,1,Journalism and Communication,daytime,secondary education,115.0,Portuguese,116.1,Yes,No,No,yes,Female,Yes,18,No,0,6,7,6,13.857142857142858,0,0,6,7,6,14.285714285714286,0,13.9,-0.3,0.79,Graduate
3946,single,2nd general contingent,2,Animation and Multimedia Design,daytime,secondary education,142.0,Portuguese,139.4,Yes,No,No,yes,Female,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate
3947,single,2nd general contingent,4,Oral Hygiene,daytime,secondary education,135.0,Portuguese,129.0,Yes,No,No,yes,Female,No,21,No,0,7,0,0,0.0,0,0,7,0,0,0.0,0,12.7,3.7,-1.7,Dropout
3948,married,Over 23 years old,1,Advertising and Marketing Management,daytime,secondary education,150.0,Portuguese,135.6,No,No,No,yes,Female,Yes,43,No,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Graduate
3949,single,Change of Course,1,Management,daytime,secondary education,153.0,Portuguese,147.8,No,No,No,yes,Female,Yes,18,No,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,Graduate
3950,single,3rd general contingent,1,Veterinary Nursing,daytime,secondary education,153.0,Portuguese,138.0,Yes,No,No,yes,Female,Yes,21,No,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,8.9,1.4,3.51,Dropout
3951,single,Holders of other higher courses,1,Management,daytime,higher education - degree,150.0,Portuguese,150.0,No,No,No,yes,Female,No,26,No,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
3952,single,General Contingent,6,Nursing,daytime,secondary education,144.0,Portuguese,130.8,Yes,No,No,yes,Female,Yes,19,No,0,8,8,7,14.214285714285714,0,0,8,8,7,14.214285714285714,0,12.7,3.7,-1.7,Graduate
3953,single,General Contingent,1,Veterinary Nursing,daytime,secondary education,130.0,Portuguese,122.6,No,No,No,yes,Female,No,18,No,0,5,5,5,13.0,0,0,5,5,5,12.4,0,7.6,2.6,0.32,Graduate
3954,single,General Contingent,1,Journalism and Communication,daytime,secondary education,125.0,Portuguese,119.1,Yes,No,No,yes,Female,No,22,No,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,Dropout
3955,single,Over 23 years old,1,Nursing,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,111.8,Yes,No,No,yes,Female,No,27,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout
3956,single,General Contingent,3,Management,daytime,secondary education,133.0,Portuguese,125.0,Yes,No,No,yes,Female,No,18,No,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,Graduate
3957,single,2nd general contingent,1,Veterinary Nursing,daytime,secondary education,140.0,Portuguese,129.9,No,No,No,yes,Female,No,19,No,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,Graduate
3958,single,2nd general contingent,4,Nursing,daytime,secondary education,133.0,Portuguese,131.1,Yes,No,No,yes,Female,No,18,No,0,7,7,7,13.971428571428572,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,Graduate
3959,single,General Contingent,1,Veterinary Nursing,daytime,secondary education,154.0,Portuguese,141.4,No,No,No,yes,Female,Yes,19,No,0,6,8,6,15.0,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate
3960,single,Over 23 years old,1,Veterinary Nursing,daytime,secondary education,133.1,Portuguese,120.0,No,No,No,No,Female,No,32,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
3961,single,Transfer,1,Nursing,daytime,secondary education,168.0,Portuguese,133.4,Yes,No,No,yes,Female,No,23,No,20,26,27,26,15.07777777777778,0,14,17,17,17,15.023529411764704,0,15.5,2.8,-4.06,Graduate
3962,single,2nd general contingent,3,Nursing,daytime,secondary education,132.0,Portuguese,127.3,Yes,No,No,yes,Female,No,20,No,0,7,7,6,13.383333333333333,0,0,7,7,6,13.383333333333333,0,7.6,2.6,0.32,Graduate
3963,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,133.1,Portuguese,131.8,Yes,No,Yes,yes,Female,No,20,No,6,12,12,12,13.25,0,4,11,16,10,13.090909090909092,0,8.9,1.4,3.51,Graduate
3964,single,2nd general contingent,1,Social Service,daytime,secondary education,120.0,Portuguese,114.8,Yes,No,Yes,No,Female,No,19,No,0,6,10,5,11.714285714285714,0,0,6,13,2,10.666666666666666,0,16.2,0.3,-0.92,Dropout
3965,single,General Contingent,3,Nursing,daytime,secondary education,150.0,Portuguese,132.8,Yes,No,No,yes,Female,Yes,18,No,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,Graduate
3966,single,Technological specialization diploma holders,1,Agronomy,daytime,technological specialization course,140.0,Portuguese,140.0,No,No,No,yes,Female,No,21,No,0,6,12,3,10.666666666666666,2,0,6,12,4,12.0,0,15.5,2.8,-4.06,Dropout
3967,single,General Contingent,1,Nursing,daytime,secondary education,103.0,Portuguese,108.3,No,No,No,yes,Female,Yes,20,No,0,7,14,0,0.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,Enrolled
3968,single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,technological specialization course,150.0,Portuguese,150.0,Yes,No,No,yes,Female,No,22,No,1,6,9,6,13.0,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate
3969,single,Technological specialization diploma holders,1,Management (evening attendance,evening,technological specialization course,160.0,Portuguese,160.0,No,No,No,yes,Female,No,26,No,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,Graduate
3970,single,General Contingent,1,Communication Design,daytime,secondary education,131.0,Portuguese,131.7,Yes,No,No,yes,Female,No,20,No,0,6,6,6,12.166666666666666,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,Graduate
3971,single,General Contingent,1,Nursing,daytime,secondary education,114.0,Portuguese,112.6,Yes,No,No,yes,Female,No,19,No,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,Graduate
3972,single,Over 23 years old,1,Management (evening attendance,evening,secondary education,120.0,Portuguese,111.1,No,No,No,yes,Female,No,31,No,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,Graduate
3973,single,Change of Course,3,Nursing,daytime,secondary education,140.0,Portuguese,127.5,Yes,No,Yes,yes,Female,Yes,20,No,0,7,9,7,12.327777777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,Graduate
3974,single,Change of Course,1,Veterinary Nursing,daytime,secondary education,130.0,Portuguese,120.2,Yes,No,No,yes,Female,No,20,No,0,5,9,4,12.0,0,0,5,10,5,13.428571428571429,1,10.8,1.4,1.74,Graduate
3975,single,2nd general contingent,4,Nursing,daytime,secondary education,121.0,Portuguese,118.9,Yes,No,No,yes,Female,No,21,No,0,7,7,7,14.428571428571429,0,0,8,9,8,14.511111111111113,0,16.2,0.3,-0.92,Graduate
3976,single,General Contingent,4,Nursing,daytime,secondary education,130.0,Portuguese,119.9,Yes,No,No,yes,Female,No,18,No,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,Graduate
3977,single,2nd general contingent,2,Nursing,daytime,secondary education,141.0,Portuguese,127.3,Yes,No,No,yes,Female,Yes,19,No,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,Graduate
3978,single,General Contingent,1,Basic Education,daytime,secondary education,131.0,Portuguese,127.9,Yes,No,No,yes,Female,Yes,18,No,0,7,7,7,14.857142857142858,0,0,7,7,7,15.142857142857142,0,13.9,-0.3,0.79,Graduate
3979,divorced,Over 23 years old,1,Journalism and Communication,daytime,basic education 2nd cycle (6th/7th/8th year) or equiv.,133.1,Portuguese,133.0,No,No,No,yes,Female,No,40,No,0,6,8,5,13.0,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,Enrolled
3980,single,2nd general contingent,6,Social Service,daytime,secondary education,117.0,Portuguese,114.6,No,No,No,yes,Female,Yes,18,No,0,6,7,6,12.142857142857142,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,Graduate
3981,single,General Contingent,2,Veterinary Nursing,daytime,secondary education,151.0,Portuguese,144.5,Yes,No,No,yes,Female,No,18,No,0,6,7,6,15.666666666666666,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate
3982,single,2nd general contingent,1,Nursing,daytime,secondary education,131.0,Portuguese,125.4,Yes,No,No,yes,Female,No,19,No,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,Graduate
3983,single,2nd general contingent,1,Social Service,daytime,secondary education,145.0,Portuguese,145.0,No,No,No,yes,Female,Yes,19,No,0,6,7,6,12.833333333333334,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,Graduate
3984,single,Over 23 years old,1,Agronomy,daytime,secondary education,135.0,Portuguese,138.1,No,No,Yes,No,Female,No,28,No,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout
3985,single,2nd general contingent,1,Communication Design,daytime,secondary education,119.0,Portuguese,124.6,Yes,No,No,yes,Female,No,20,No,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate
3986,single,General Contingent,2,Journalism and Communication,daytime,secondary education,122.0,Portuguese,130.8,Yes,No,No,yes,Female,No,18,No,0,6,14,4,11.25,0,0,6,9,5,13.0,0,9.4,-0.8,-3.12,Graduate
3987,single,General Contingent,2,Nursing,daytime,secondary education,155.0,Portuguese,140.5,Yes,No,No,yes,Female,No,18,No,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,Graduate
3988,single,General Contingent,1,Veterinary Nursing,daytime,secondary education,123.0,Portuguese,124.1,Yes,No,No,yes,Female,Yes,20,No,0,5,13,5,14.0,2,0,5,10,3,12.0,1,9.4,-0.8,-3.12,Graduate
3989,single,Change of Course,1,Social Service,daytime,secondary education,130.0,Portuguese,118.4,No,No,Yes,yes,Female,No,28,No,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,-0.92,Graduate
3990,single,International students,1,Basic Education,daytime,secondary education,133.1,Brazilian,128.2,No,No,No,yes,Female,No,23,Yes,11,16,17,16,14.625,0,6,10,12,9,14.88888888888889,0,8.9,1.4,3.51,Graduate
3991,single,General Contingent,1,Basic Education,daytime,secondary education,114.0,Portuguese,109.5,Yes,No,No,yes,Female,No,19,No,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,Dropout
3992,single,2nd general contingent,1,Social Service,daytime,secondary education,137.0,Portuguese,131.1,Yes,No,No,yes,Female,Yes,18,No,0,6,8,6,12.833333333333334,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,Graduate
3993,single,General Contingent,3,Journalism and Communication,daytime,secondary education,161.0,Cape Verdean,137.9,No,No,Yes,No,Female,Yes,20,Yes,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,Graduate
3994,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,133.1,Portuguese,128.2,Yes,No,No,yes,Female,No,20,No,5,12,13,12,11.23076923076923,0,3,11,18,9,12.77777777777778,0,11.1,0.6,2.02,Graduate
3995,married,Over 23 years old,1,Management (evening attendance,evening,secondary education,133.1,Portuguese,126.5,No,No,No,yes,Female,No,27,No,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
3996,single,General Contingent,1,Basic Education,daytime,secondary education,128.0,Portuguese,120.0,Yes,No,No,yes,Female,No,18,No,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,Dropout
3997,divorced,Over 23 years old,2,Oral Hygiene,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,123.0,No,No,No,yes,Female,Yes,37,No,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,Graduate
3998,divorced,Holders of other higher courses,1,Nursing,daytime,higher education - degree (1st cycle),130.0,Portuguese,130.0,No,No,No,No,Female,No,42,No,2,7,10,5,12.62,0,3,7,11,3,14.166666666666666,0,12.4,0.5,1.79,Dropout
3999,single,2nd general contingent,6,Nursing,daytime,secondary education,147.0,Portuguese,141.1,Yes,No,No,yes,Female,No,20,No,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,Dropout
4000,married,Over 23 years old,1,Informatics Engineering,daytime,secondary education,140.0,Portuguese,140.0,No,No,No,No,Male,No,34,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
4001,single,Transfer,1,Informatics Engineering,daytime,secondary education,140.0,Portuguese,133.6,Yes,No,No,yes,Male,No,22,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout
4002,married,Over 23 years old,2,Tourism,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,123.5,No,No,No,yes,Male,No,39,No,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Graduate
4003,single,General Contingent,1,Nursing,daytime,secondary education,141.0,Portuguese,136.3,Yes,No,No,yes,Male,Yes,18,No,0,7,7,6,13.516666666666666,0,0,7,7,6,13.516666666666666,0,7.6,2.6,0.32,Graduate
4004,single,General Contingent,2,Communication Design,daytime,secondary education,128.0,Portuguese,123.5,Yes,No,No,yes,Male,Yes,21,No,0,6,6,6,13.166666666666666,0,0,6,8,6,13.285714285714286,0,8.9,1.4,3.51,Graduate
4005,married,Over 23 years old,1,Veterinary Nursing,daytime,secondary education,150.0,Portuguese,112.0,No,No,No,yes,Male,No,34,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
4006,single,Technological specialization diploma holders,1,Agronomy,daytime,technological specialization course,160.0,Portuguese,160.0,No,No,No,yes,Male,Yes,22,No,0,6,8,6,13.125,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Graduate
4007,single,Over 23 years old,1,Agronomy,daytime,secondary education,133.1,Portuguese,110.0,No,No,No,yes,Male,No,31,No,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,Dropout
4008,single,3rd general contingent,3,Basic Education,daytime,secondary education,128.0,Portuguese,116.8,Yes,No,No,No,Male,No,19,No,0,6,10,4,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
4009,single,2nd general contingent,5,Tourism,daytime,secondary education,114.0,Portuguese,109.5,No,No,No,yes,Male,No,19,No,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
4010,single,Over 23 years old,1,Oral Hygiene,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,100.0,No,No,No,yes,Male,No,31,No,0,7,7,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,Dropout
4011,single,Special contingent,1,Management,daytime,secondary education,126.0,Portuguese,117.3,Yes,No,No,yes,Female,No,19,No,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,Enrolled
4012,married,Over 23 years old,2,Advertising and Marketing Management,daytime,secondary education,133.1,Brazilian,130.0,No,No,No,yes,Female,No,30,Yes,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
4013,single,Change of institution/course,1,Nursing,daytime,secondary education,129.0,Portuguese,137.8,Yes,No,No,yes,Female,Yes,20,No,2,7,7,7,16.13142857142857,0,0,8,9,8,15.52222222222222,0,11.1,0.6,2.02,Graduate
4014,single,2nd general contingent,1,Nursing,daytime,secondary education,140.0,Portuguese,136.5,Yes,No,No,yes,Female,Yes,18,No,0,7,7,7,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,Graduate
4015,divorced,Over 23 years old,1,Management (evening attendance,evening,secondary education,133.1,Portuguese,138.7,No,No,No,yes,Female,No,31,No,0,5,7,3,10.333333333333334,0,0,5,6,3,12.0,0,10.8,1.4,1.74,Dropout
4016,single,2nd general contingent,1,Tourism,daytime,secondary education,134.0,Portuguese,124.9,Yes,No,No,yes,Female,No,19,No,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,Dropout
4017,divorced,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,133.1,Portuguese,140.0,No,No,No,yes,Female,Yes,43,No,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
4018,single,2nd general contingent,2,Tourism,daytime,secondary education,132.0,Portuguese,122.6,Yes,No,No,yes,Female,Yes,20,No,0,6,6,6,13.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate
4019,single,General Contingent,2,Nursing,daytime,secondary education,131.0,Portuguese,129.5,Yes,No,No,yes,Female,Yes,19,No,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,Graduate
4020,single,General Contingent,1,Advertising and Marketing Management,daytime,secondary education,133.1,Portuguese,155.0,No,No,No,yes,Female,No,22,No,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
4021,single,General Contingent,1,Social Service (evening attendance),evening,secondary education,133.1,Portuguese,100.0,No,No,No,yes,Female,No,26,No,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate
4022,single,3rd general contingent,1,Management,daytime,secondary education,160.0,Portuguese,137.6,Yes,No,No,yes,Female,Yes,19,No,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,Graduate
4023,single,Holders of other higher courses,1,Nursing,daytime,higher education - degree,120.0,Portuguese,120.0,Yes,No,No,yes,Female,No,29,No,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,Dropout
4024,single,International students,1,Oral Hygiene,daytime,secondary education,114.0,Santomean,114.0,No,No,No,yes,Female,No,20,Yes,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,Enrolled
4025,divorced,General Contingent,1,Management (evening attendance,evening,secondary education,140.0,Portuguese,139.0,No,No,No,yes,Female,Yes,38,No,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled
4026,single,Over 23 years old,1,Agronomy,daytime,secondary education,100.0,Portuguese,110.0,No,No,No,yes,Female,No,41,No,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,Graduate
4027,single,General Contingent,6,Nursing,daytime,secondary education,139.0,Portuguese,128.5,Yes,No,No,yes,Female,No,19,No,0,8,10,6,13.066666666666668,0,0,8,10,6,13.066666666666668,0,12.7,3.7,-1.7,Dropout
4028,single,General Contingent,1,Communication Design,daytime,secondary education,136.0,Portuguese,132.2,No,No,Yes,yes,Female,No,19,No,0,6,6,6,13.833333333333334,0,0,6,8,6,13.875,0,10.8,1.4,1.74,Graduate
4029,divorced,Holders of other higher courses,1,Nursing,daytime,higher education - degree,130.0,Portuguese,130.0,No,No,No,yes,Female,No,43,No,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout
4030,single,2nd general contingent,1,Equinculture,daytime,secondary education,145.0,Portuguese,129.3,Yes,No,No,yes,Female,No,19,No,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate
4031,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,133.1,Portuguese,128.2,Yes,No,No,yes,Male,Yes,19,No,6,12,12,12,13.333333333333334,0,4,11,15,10,12.818181818181818,0,8.9,1.4,3.51,Enrolled
4032,single,General Contingent,6,Nursing,daytime,secondary education,146.0,Portuguese,130.3,Yes,No,No,yes,Male,No,18,No,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,Graduate
4033,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,159.0,Portuguese,162.5,Yes,No,No,yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout
4034,married,Over 23 years old,1,Social Service (evening attendance),evening,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,130.0,No,No,No,yes,Male,No,38,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
4035,married,Holders of other higher courses,1,Equinculture,daytime,higher education-bachelors degree,110.0,Portuguese,110.0,Yes,No,No,yes,Male,No,37,No,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout
